date,hour,timezone,isEvent,isHoliday
2025-01-06,04,PST,0,0
2025-01-06,05,PST,0,0
2025-01-06,06,PST,0,0
2025-01-06,07,PST,0,0
2025-01-06,08,PST,0,0
2025-01-06,09,PST,0,0
2025-01-06,10,PST,0,0
2025-01-06,11,PST,0,0
2025-01-06,12,PST,0,0
2025-01-06,13,PST,0,0
2025-01-06,14,PST,0,0
2025-01-06,15,PST,0,0
2025-01-06,16,PST,0,0
2025-01-06,17,PST,0,0
2025-01-06,18,PST,0,0
2025-01-06,19,PST,0,0
2025-01-06,20,PST,0,0
2025-01-06,21,PST,0,0
2025-01-06,22,PST,0,0
2025-01-06,23,PST,0,0
2025-01-07,00,PST,0,0
2025-01-07,01,PST,0,0
2025-01-07,02,PST,0,0
2025-01-07,03,PST,0,0
2025-01-07,04,PST,0,0
2025-01-07,05,PST,0,0
2025-01-07,06,PST,0,0
2025-01-07,07,PST,0,0
2025-01-07,08,PST,0,0
2025-01-07,09,PST,0,0
2025-01-07,10,PST,0,0
2025-01-07,11,PST,0,0
2025-01-07,12,PST,0,0
2025-01-07,13,PST,0,0
2025-01-07,14,PST,0,0
2025-01-07,15,PST,0,0
2025-01-07,16,PST,0,0
2025-01-07,17,PST,0,0
2025-01-07,18,PST,0,0
2025-01-07,19,PST,0,0
2025-01-07,20,PST,0,0
2025-01-07,21,PST,0,0
2025-01-07,22,PST,0,0
2025-01-07,23,PST,0,0
2025-01-08,00,PST,0,0
2025-01-08,01,PST,0,0
2025-01-08,02,PST,0,0
2025-01-08,03,PST,0,0
2025-01-08,04,PST,0,0
2025-01-08,05,PST,0,0
2025-01-08,06,PST,0,0
2025-01-08,07,PST,0,0
2025-01-08,08,PST,0,0
2025-01-08,09,PST,0,0
2025-01-08,10,PST,0,0
2025-01-08,11,PST,0,0
2025-01-08,12,PST,0,0
2025-01-08,13,PST,0,0
2025-01-08,14,PST,0,0
2025-01-08,15,PST,0,0
2025-01-08,16,PST,0,0
2025-01-08,17,PST,0,0
2025-01-08,18,PST,0,0
2025-01-08,19,PST,0,0
2025-01-08,20,PST,0,0
2025-01-08,21,PST,0,0
2025-01-08,22,PST,0,0
2025-01-08,23,PST,0,0
2025-01-09,00,PST,0,0
2025-01-09,01,PST,0,0
2025-01-09,02,PST,0,0
2025-01-09,03,PST,0,0
2025-01-09,04,PST,0,0
2025-01-09,05,PST,0,0
2025-01-09,06,PST,0,0
2025-01-09,07,PST,0,0
2025-01-09,08,PST,0,0
2025-01-09,09,PST,0,0
2025-01-09,10,PST,0,0
2025-01-09,11,PST,0,0
2025-01-09,12,PST,0,0
2025-01-09,13,PST,0,0
2025-01-09,14,PST,0,0
2025-01-09,15,PST,0,0
2025-01-09,16,PST,0,0
2025-01-09,17,PST,0,0
2025-01-09,18,PST,0,0
2025-01-09,19,PST,0,0
2025-01-09,20,PST,0,0
2025-01-09,21,PST,0,0
2025-01-09,22,PST,0,0
2025-01-09,23,PST,0,0
2025-01-10,00,PST,0,0
2025-01-10,01,PST,0,0
2025-01-10,02,PST,0,0
2025-01-10,03,PST,0,0
2025-01-10,04,PST,0,0
2025-01-10,05,PST,0,0
2025-01-10,06,PST,0,0
2025-01-10,07,PST,0,0
2025-01-10,08,PST,0,0
2025-01-10,09,PST,0,0
2025-01-10,10,PST,0,0
2025-01-10,11,PST,0,0
2025-01-10,12,PST,0,0
2025-01-10,13,PST,0,0
2025-01-10,14,PST,0,0
2025-01-10,15,PST,0,0
2025-01-10,16,PST,0,0
2025-01-10,17,PST,0,0
2025-01-10,18,PST,0,0
2025-01-10,19,PST,0,0
2025-01-10,20,PST,0,0
2025-01-10,21,PST,0,0
2025-01-10,22,PST,0,0
2025-01-10,23,PST,0,0
2025-01-11,00,PST,0,0
2025-01-11,01,PST,0,0
2025-01-11,02,PST,0,0
2025-01-11,03,PST,0,0
2025-01-11,04,PST,0,0
2025-01-11,05,PST,0,0
2025-01-11,06,PST,0,0
2025-01-11,07,PST,0,0
2025-01-11,08,PST,0,0
2025-01-11,09,PST,0,0
2025-01-11,10,PST,0,0
2025-01-11,11,PST,0,0
2025-01-11,12,PST,0,0
2025-01-11,13,PST,0,0
2025-01-11,14,PST,0,0
2025-01-11,15,PST,0,0
2025-01-11,16,PST,0,0
2025-01-11,17,PST,0,0
2025-01-11,18,PST,0,0
2025-01-11,19,PST,0,0
2025-01-11,20,PST,0,0
2025-01-11,21,PST,0,0
2025-01-11,22,PST,0,0
2025-01-11,23,PST,0,0
2025-01-12,00,PST,0,0
2025-01-12,01,PST,0,0
2025-01-12,02,PST,0,0
2025-01-12,03,PST,0,0
2025-01-12,04,PST,0,0
2025-01-12,05,PST,0,0
2025-01-12,06,PST,0,0
2025-01-12,07,PST,0,0
2025-01-12,08,PST,0,0
2025-01-12,09,PST,0,0
2025-01-12,10,PST,0,0
2025-01-12,11,PST,0,0
2025-01-12,12,PST,0,0
2025-01-12,13,PST,0,0
2025-01-12,14,PST,0,0
2025-01-12,15,PST,0,0
2025-01-12,16,PST,0,0
2025-01-12,17,PST,0,0
2025-01-12,18,PST,0,0
2025-01-12,19,PST,0,0
2025-01-12,20,PST,0,0
2025-01-12,21,PST,0,0
2025-01-12,22,PST,0,0
2025-01-12,23,PST,0,0
2025-01-13,00,PST,0,0
2025-01-13,01,PST,0,0
2025-01-13,02,PST,0,0
2025-01-13,03,PST,0,0
2025-01-13,04,PST,0,0
2025-01-13,05,PST,0,0
2025-01-13,06,PST,0,0
2025-01-13,07,PST,0,0
2025-01-13,08,PST,0,0
2025-01-13,09,PST,0,0
2025-01-13,10,PST,0,0
2025-01-13,11,PST,0,0
2025-01-13,12,PST,0,0
2025-01-13,13,PST,0,0
2025-01-13,14,PST,0,0
2025-01-13,15,PST,0,0
2025-01-13,16,PST,0,0
2025-01-13,17,PST,0,0
2025-01-13,18,PST,0,0
2025-01-13,19,PST,0,0
2025-01-13,20,PST,0,0
2025-01-13,21,PST,0,0
2025-01-13,22,PST,0,0
2025-01-13,23,PST,0,0
2025-01-14,00,PST,0,0
2025-01-14,01,PST,0,0
2025-01-14,02,PST,0,0
2025-01-14,03,PST,0,0
2025-01-14,04,PST,0,0
2025-01-14,05,PST,0,0
2025-01-14,06,PST,0,0
2025-01-14,07,PST,0,0
2025-01-14,08,PST,0,0
2025-01-14,09,PST,0,0
2025-01-14,10,PST,0,0
2025-01-14,11,PST,0,0
2025-01-14,12,PST,0,0
2025-01-14,13,PST,0,0
2025-01-14,14,PST,0,0
2025-01-14,15,PST,0,0
2025-01-14,16,PST,0,0
2025-01-14,17,PST,0,0
2025-01-14,18,PST,0,0
2025-01-14,19,PST,0,0
2025-01-14,20,PST,0,0
2025-01-14,21,PST,0,0
2025-01-14,22,PST,0,0
2025-01-14,23,PST,0,0
2025-01-15,00,PST,0,0
2025-01-15,01,PST,0,0
2025-01-15,02,PST,0,0
2025-01-15,03,PST,0,0
2025-01-15,04,PST,0,0
2025-01-15,05,PST,0,0
2025-01-15,06,PST,0,0
2025-01-15,07,PST,0,0
2025-01-15,08,PST,0,0
2025-01-15,09,PST,0,0
2025-01-15,10,PST,0,0
2025-01-15,11,PST,0,0
2025-01-15,12,PST,0,0
2025-01-15,13,PST,0,0
2025-01-15,14,PST,0,0
2025-01-15,15,PST,0,0
2025-01-15,16,PST,0,0
2025-01-15,17,PST,0,0
2025-01-15,18,PST,0,0
2025-01-15,19,PST,0,0
2025-01-15,20,PST,0,0
2025-01-15,21,PST,0,0
2025-01-15,22,PST,0,0
2025-01-15,23,PST,0,0
2025-01-16,00,PST,0,0
2025-01-16,01,PST,0,0
2025-01-16,02,PST,0,0
2025-01-16,03,PST,0,0
2025-01-16,04,PST,0,0
2025-01-16,05,PST,0,0
2025-01-16,06,PST,0,0
2025-01-16,07,PST,0,0
2025-01-16,08,PST,0,0
2025-01-16,09,PST,0,0
2025-01-16,10,PST,0,0
2025-01-16,11,PST,0,0
2025-01-16,12,PST,0,0
2025-01-16,13,PST,0,0
2025-01-16,14,PST,0,0
2025-01-16,15,PST,0,0
2025-01-16,16,PST,0,0
2025-01-16,17,PST,0,0
2025-01-16,18,PST,0,0
2025-01-16,19,PST,0,0
2025-01-16,20,PST,0,0
2025-01-16,21,PST,0,0
2025-01-16,22,PST,0,0
2025-01-16,23,PST,0,0
2025-01-17,00,PST,0,0
2025-01-17,01,PST,0,0
2025-01-17,02,PST,0,0
2025-01-17,03,PST,0,0
2025-01-17,04,PST,0,0
2025-01-17,05,PST,0,0
2025-01-17,06,PST,0,0
2025-01-17,07,PST,0,0
2025-01-17,08,PST,0,0
2025-01-17,09,PST,0,0
2025-01-17,10,PST,0,0
2025-01-17,11,PST,0,0
2025-01-17,12,PST,0,0
2025-01-17,13,PST,0,0
2025-01-17,14,PST,0,0
2025-01-17,15,PST,0,0
2025-01-17,16,PST,0,0
2025-01-17,17,PST,0,0
2025-01-17,18,PST,0,0
2025-01-17,19,PST,0,0
2025-01-17,20,PST,0,0
2025-01-17,21,PST,0,0
2025-01-17,22,PST,0,0
2025-01-17,23,PST,0,0
2025-01-18,00,PST,0,0
2025-01-18,01,PST,0,0
2025-01-18,02,PST,0,0
2025-01-18,03,PST,0,0
2025-01-18,04,PST,0,0
2025-01-18,05,PST,0,0
2025-01-18,06,PST,0,0
2025-01-18,07,PST,0,0
2025-01-18,08,PST,0,0
2025-01-18,09,PST,0,0
2025-01-18,10,PST,0,0
2025-01-18,11,PST,0,0
2025-01-18,12,PST,0,0
2025-01-18,13,PST,0,0
2025-01-18,14,PST,0,0
2025-01-18,15,PST,0,0
2025-01-18,16,PST,0,0
2025-01-18,17,PST,0,0
2025-01-18,18,PST,0,0
2025-01-18,19,PST,0,0
2025-01-18,20,PST,0,0
2025-01-18,21,PST,0,0
2025-01-18,22,PST,0,0
2025-01-18,23,PST,0,0
2025-01-19,00,PST,0,0
2025-01-19,01,PST,0,0
2025-01-19,02,PST,0,0
2025-01-19,03,PST,0,0
2025-01-19,04,PST,0,0
2025-01-19,05,PST,0,0
2025-01-19,06,PST,0,0
2025-01-19,07,PST,0,0
2025-01-19,08,PST,0,0
2025-01-19,09,PST,0,0
2025-01-19,10,PST,0,0
2025-01-19,11,PST,0,0
2025-01-19,12,PST,0,0
2025-01-19,13,PST,0,0
2025-01-19,14,PST,0,0
2025-01-19,15,PST,0,0
2025-01-19,16,PST,0,0
2025-01-19,17,PST,0,0
2025-01-19,18,PST,0,0
2025-01-19,19,PST,0,0
2025-01-19,20,PST,0,0
2025-01-19,21,PST,0,0
2025-01-19,22,PST,0,0
2025-01-19,23,PST,0,0
2025-01-20,00,PST,0,0
2025-01-20,01,PST,0,0
2025-01-20,02,PST,0,0
2025-01-20,03,PST,0,0
2025-01-20,04,PST,0,0
2025-01-20,05,PST,0,0
2025-01-20,06,PST,0,0
2025-01-20,07,PST,0,0
2025-01-20,08,PST,0,0
2025-01-20,09,PST,0,0
2025-01-20,10,PST,0,0
2025-01-20,11,PST,0,0
2025-01-20,12,PST,0,0
2025-01-20,13,PST,0,0
2025-01-20,14,PST,0,0
2025-01-20,15,PST,0,0
2025-01-20,16,PST,0,0
2025-01-20,17,PST,0,0
2025-01-20,18,PST,0,0
2025-01-20,19,PST,0,0
2025-01-20,20,PST,0,0
2025-01-20,21,PST,0,0
2025-01-20,22,PST,0,0
2025-01-20,23,PST,0,0
2025-01-21,00,PST,0,0
2025-01-21,01,PST,0,0
2025-01-21,02,PST,0,0
2025-01-21,03,PST,0,0
2025-01-21,04,PST,0,0
2025-01-21,05,PST,0,0
2025-01-21,06,PST,0,0
2025-01-21,07,PST,0,0
2025-01-21,08,PST,0,0
2025-01-21,09,PST,0,0
2025-01-21,10,PST,0,0
2025-01-21,11,PST,0,0
2025-01-21,12,PST,0,0
2025-01-21,13,PST,0,0
2025-01-21,14,PST,0,0
2025-01-21,15,PST,0,0
2025-01-21,16,PST,0,0
2025-01-21,17,PST,0,0
2025-01-21,18,PST,0,0
2025-01-21,19,PST,0,0
2025-01-21,20,PST,0,0
2025-01-21,21,PST,0,0
2025-01-21,22,PST,0,0
2025-01-21,23,PST,0,0
2025-01-22,00,PST,0,0
2025-01-22,01,PST,0,0
2025-01-22,02,PST,0,0
2025-01-22,03,PST,0,0
2025-01-22,04,PST,0,0
2025-01-22,05,PST,0,0
2025-01-22,06,PST,0,0
2025-01-22,07,PST,0,0
2025-01-22,08,PST,0,0
2025-01-22,09,PST,0,0
2025-01-22,10,PST,0,0
2025-01-22,11,PST,0,0
2025-01-22,12,PST,0,0
2025-01-22,13,PST,0,0
2025-01-22,14,PST,0,0
2025-01-22,15,PST,0,0
2025-01-22,16,PST,0,0
2025-01-22,17,PST,0,0
2025-01-22,18,PST,0,0
2025-01-22,19,PST,0,0
2025-01-22,20,PST,0,0
2025-01-22,21,PST,0,0
2025-01-22,22,PST,0,0
2025-01-22,23,PST,0,0
2025-01-23,00,PST,0,0
2025-01-23,01,PST,0,0
2025-01-23,02,PST,0,0
2025-01-23,03,PST,0,0
2025-01-23,04,PST,0,0
2025-01-23,05,PST,0,0
2025-01-23,06,PST,0,0
2025-01-23,07,PST,0,0
2025-01-23,08,PST,0,0
2025-01-23,09,PST,0,0
2025-01-23,10,PST,0,0
2025-01-23,11,PST,0,0
2025-01-23,12,PST,0,0
2025-01-23,13,PST,0,0
2025-01-23,14,PST,0,0
2025-01-23,15,PST,0,0
2025-01-23,16,PST,0,0
2025-01-23,17,PST,0,0
2025-01-23,18,PST,0,0
2025-01-23,19,PST,0,0
2025-01-23,20,PST,0,0
2025-01-23,21,PST,0,0
2025-01-23,22,PST,0,0
2025-01-23,23,PST,0,0
2025-01-24,00,PST,0,0
2025-01-24,01,PST,0,0
2025-01-24,02,PST,0,0
2025-01-24,03,PST,0,0
2025-01-24,04,PST,0,0
2025-01-24,05,PST,0,0
2025-01-24,06,PST,0,0
2025-01-24,07,PST,0,0
2025-01-24,08,PST,0,0
2025-01-24,09,PST,0,0
2025-01-24,10,PST,0,0
2025-01-24,11,PST,0,0
2025-01-24,12,PST,0,0
2025-01-24,13,PST,0,0
2025-01-24,14,PST,0,0
2025-01-24,15,PST,0,0
2025-01-24,16,PST,0,0
2025-01-24,17,PST,0,0
2025-01-24,18,PST,0,0
2025-01-24,19,PST,0,0
2025-01-24,20,PST,0,0
2025-01-24,21,PST,0,0
2025-01-24,22,PST,0,0
2025-01-24,23,PST,0,0
2025-01-25,00,PST,0,0
2025-01-25,01,PST,0,0
2025-01-25,02,PST,0,0
2025-01-25,03,PST,0,0
2025-01-25,04,PST,0,0
2025-01-25,05,PST,0,0
2025-01-25,06,PST,0,0
2025-01-25,07,PST,0,0
2025-01-25,08,PST,0,0
2025-01-25,09,PST,0,0
2025-01-25,10,PST,0,0
2025-01-25,11,PST,0,0
2025-01-25,12,PST,0,0
2025-01-25,13,PST,0,0
2025-01-25,14,PST,0,0
2025-01-25,15,PST,0,0
2025-01-25,16,PST,0,0
2025-01-25,17,PST,0,0
2025-01-25,18,PST,0,0
2025-01-25,19,PST,0,0
2025-01-25,20,PST,0,0
2025-01-25,21,PST,0,0
2025-01-25,22,PST,0,0
2025-01-25,23,PST,0,0
2025-01-26,00,PST,0,0
2025-01-26,01,PST,0,0
2025-01-26,02,PST,0,0
2025-01-26,03,PST,0,0
2025-01-26,04,PST,0,0
2025-01-26,05,PST,0,0
2025-01-26,06,PST,0,0
2025-01-26,07,PST,0,0
2025-01-26,08,PST,0,0
2025-01-26,09,PST,0,0
2025-01-26,10,PST,0,0
2025-01-26,11,PST,0,0
2025-01-26,12,PST,0,0
2025-01-26,13,PST,0,0
2025-01-26,14,PST,0,0
2025-01-26,15,PST,0,0
2025-01-26,16,PST,0,0
2025-01-26,17,PST,0,0
2025-01-26,18,PST,0,0
2025-01-26,19,PST,0,0
2025-01-26,20,PST,0,0
2025-01-26,21,PST,0,0
2025-01-26,22,PST,0,0
2025-01-26,23,PST,0,0
2025-01-27,00,PST,0,0
2025-01-27,01,PST,0,0
2025-01-27,02,PST,0,0
2025-01-27,03,PST,0,0
2025-01-27,04,PST,0,0
2025-01-27,05,PST,0,0
2025-01-27,06,PST,0,0
2025-01-27,07,PST,0,0
2025-01-27,08,PST,0,0
2025-01-27,09,PST,0,0
2025-01-27,10,PST,0,0
2025-01-27,11,PST,0,0
2025-01-27,12,PST,0,0
2025-01-27,13,PST,0,0
2025-01-27,14,PST,0,0
2025-01-27,15,PST,0,0
2025-01-27,16,PST,0,0
2025-01-27,17,PST,0,0
2025-01-27,18,PST,0,0
2025-01-27,19,PST,0,0
2025-01-27,20,PST,0,0
2025-01-27,21,PST,0,0
2025-01-27,22,PST,0,0
2025-01-27,23,PST,0,0
2025-01-28,00,PST,0,0
2025-01-28,01,PST,0,0
2025-01-28,02,PST,0,0
2025-01-28,03,PST,0,0
2025-01-28,04,PST,0,0
2025-01-28,05,PST,0,0
2025-01-28,06,PST,0,0
2025-01-28,07,PST,0,0
2025-01-28,08,PST,0,0
2025-01-28,09,PST,0,0
2025-01-28,10,PST,0,0
2025-01-28,11,PST,0,0
2025-01-28,12,PST,0,0
2025-01-28,13,PST,0,0
2025-01-28,14,PST,0,0
2025-01-28,15,PST,0,0
2025-01-28,16,PST,0,0
2025-01-28,17,PST,0,0
2025-01-28,18,PST,0,0
2025-01-28,19,PST,0,0
2025-01-28,20,PST,0,0
2025-01-28,21,PST,0,0
2025-01-28,22,PST,0,0
2025-01-28,23,PST,0,0
2025-01-29,00,PST,0,0
2025-01-29,01,PST,0,0
2025-01-29,02,PST,0,0
2025-01-29,03,PST,0,0
2025-01-29,04,PST,0,0
2025-01-29,05,PST,0,0
2025-01-29,06,PST,0,0
2025-01-29,07,PST,0,0
2025-01-29,08,PST,0,0
2025-01-29,09,PST,0,0
2025-01-29,10,PST,0,0
2025-01-29,11,PST,0,0
2025-01-29,12,PST,0,0
2025-01-29,13,PST,0,0
2025-01-29,14,PST,0,0
2025-01-29,15,PST,0,0
2025-01-29,16,PST,0,0
2025-01-29,17,PST,0,0
2025-01-29,18,PST,0,0
2025-01-29,19,PST,0,0
2025-01-29,20,PST,0,0
2025-01-29,21,PST,0,0
2025-01-29,22,PST,0,0
2025-01-29,23,PST,0,0
2025-01-30,00,PST,0,0
2025-01-30,01,PST,0,0
2025-01-30,02,PST,0,0
2025-01-30,03,PST,0,0
2025-01-30,04,PST,0,0
2025-01-30,05,PST,0,0
2025-01-30,06,PST,0,0
2025-01-30,07,PST,0,0
2025-01-30,08,PST,0,0
2025-01-30,09,PST,0,0
2025-01-30,10,PST,0,0
2025-01-30,11,PST,0,0
2025-01-30,12,PST,0,0
2025-01-30,13,PST,0,0
2025-01-30,14,PST,0,0
2025-01-30,15,PST,0,0
2025-01-30,16,PST,0,0
2025-01-30,17,PST,0,0
2025-01-30,18,PST,0,0
2025-01-30,19,PST,0,0
2025-01-30,20,PST,0,0
2025-01-30,21,PST,0,0
2025-01-30,22,PST,0,0
2025-01-30,23,PST,0,0
2025-01-31,00,PST,0,0
2025-01-31,01,PST,0,0
2025-01-31,02,PST,0,0
2025-01-31,03,PST,0,0
2025-01-31,04,PST,0,0
2025-01-31,05,PST,0,0
2025-01-31,06,PST,0,0
2025-01-31,07,PST,0,0
2025-01-31,08,PST,0,0
2025-01-31,09,PST,0,0
2025-01-31,10,PST,0,0
2025-01-31,11,PST,0,0
2025-01-31,12,PST,0,0
2025-01-31,13,PST,0,0
2025-01-31,14,PST,0,0
2025-01-31,15,PST,0,0
2025-01-31,16,PST,0,0
2025-01-31,17,PST,0,0
2025-01-31,18,PST,0,0
2025-01-31,19,PST,0,0
2025-01-31,20,PST,0,0
2025-01-31,21,PST,0,0
2025-01-31,22,PST,0,0
2025-01-31,23,PST,0,0
2025-02-01,00,PST,0,0
2025-02-01,01,PST,0,0
2025-02-01,02,PST,0,0
2025-02-01,03,PST,0,0
2025-02-01,04,PST,0,0
2025-02-01,05,PST,0,0
2025-02-01,06,PST,0,0
2025-02-01,07,PST,0,0
2025-02-01,08,PST,0,0
2025-02-01,09,PST,0,0
2025-02-01,10,PST,0,0
2025-02-01,11,PST,0,0
2025-02-01,12,PST,0,0
2025-02-01,13,PST,0,0
2025-02-01,14,PST,0,0
2025-02-01,15,PST,0,0
2025-02-01,16,PST,0,0
2025-02-01,17,PST,0,0
2025-02-01,18,PST,0,0
2025-02-01,19,PST,0,0
2025-02-01,20,PST,0,0
2025-02-01,21,PST,0,0
2025-02-01,22,PST,0,0
2025-02-01,23,PST,0,0
2025-02-02,00,PST,0,0
2025-02-02,01,PST,0,0
2025-02-02,02,PST,0,0
2025-02-02,03,PST,0,0
2025-02-02,04,PST,0,0
2025-02-02,05,PST,0,0
2025-02-02,06,PST,0,0
2025-02-02,07,PST,0,0
2025-02-02,08,PST,0,0
2025-02-02,09,PST,0,0
2025-02-02,10,PST,0,0
2025-02-02,11,PST,0,0
2025-02-02,12,PST,0,0
2025-02-02,13,PST,0,0
2025-02-02,14,PST,0,0
2025-02-02,15,PST,0,0
2025-02-02,16,PST,0,0
2025-02-02,17,PST,0,0
2025-02-02,18,PST,0,0
2025-02-02,19,PST,0,0
2025-02-02,20,PST,0,0
2025-02-02,21,PST,0,0
2025-02-02,22,PST,0,0
2025-02-02,23,PST,0,0
2025-02-03,00,PST,0,0
2025-02-03,01,PST,0,0
2025-02-03,02,PST,0,0
2025-02-03,03,PST,0,0
2025-02-03,04,PST,0,0
2025-02-03,05,PST,0,0
2025-02-03,06,PST,0,0
2025-02-03,07,PST,0,0
2025-02-03,08,PST,0,0
2025-02-03,09,PST,0,0
2025-02-03,10,PST,0,0
2025-02-03,11,PST,0,0
2025-02-03,12,PST,0,0
2025-02-03,13,PST,0,0
2025-02-03,14,PST,0,0
2025-02-03,15,PST,0,0
2025-02-03,16,PST,0,0
2025-02-03,17,PST,0,0
2025-02-03,18,PST,0,0
2025-02-03,19,PST,0,0
2025-02-03,20,PST,0,0
2025-02-03,21,PST,0,0
2025-02-03,22,PST,0,0
2025-02-03,23,PST,0,0
2025-02-04,00,PST,0,0
2025-02-04,01,PST,0,0
2025-02-04,02,PST,0,0
2025-02-04,03,PST,0,0
2025-02-04,04,PST,0,0
2025-02-04,05,PST,0,0
2025-02-04,06,PST,0,0
2025-02-04,07,PST,0,0
2025-02-04,08,PST,0,0
2025-02-04,09,PST,0,0
2025-02-04,10,PST,0,0
2025-02-04,11,PST,0,0
2025-02-04,12,PST,0,0
2025-02-04,13,PST,0,0
2025-02-04,14,PST,0,0
2025-02-04,15,PST,0,0
2025-02-04,16,PST,0,0
2025-02-04,17,PST,0,0
2025-02-04,18,PST,0,0
2025-02-04,19,PST,0,0
2025-02-04,20,PST,0,0
2025-02-04,21,PST,0,0
2025-02-04,22,PST,0,0
2025-02-04,23,PST,0,0
2025-02-05,00,PST,0,0
2025-02-05,01,PST,0,0
2025-02-05,02,PST,0,0
2025-02-05,03,PST,0,0
2025-02-05,04,PST,0,0
2025-02-05,05,PST,0,0
2025-02-05,06,PST,0,0
2025-02-05,07,PST,0,0
2025-02-05,08,PST,0,0
2025-02-05,09,PST,0,0
2025-02-05,10,PST,0,0
2025-02-05,11,PST,0,0
2025-02-05,12,PST,0,0
2025-02-05,13,PST,0,0
2025-02-05,14,PST,0,0
2025-02-05,15,PST,0,0
2025-02-05,16,PST,0,0
2025-02-05,17,PST,0,0
2025-02-05,18,PST,0,0
2025-02-05,19,PST,0,0
2025-02-05,20,PST,0,0
2025-02-05,21,PST,0,0
2025-02-05,22,PST,0,0
2025-02-05,23,PST,0,0
2025-02-06,00,PST,0,0
2025-02-06,01,PST,0,0
2025-02-06,02,PST,0,0
2025-02-06,03,PST,0,0
2025-02-06,04,PST,0,0
2025-02-06,05,PST,0,0
2025-02-06,06,PST,0,0
2025-02-06,07,PST,0,0
2025-02-06,08,PST,0,0
2025-02-06,09,PST,0,0
2025-02-06,10,PST,0,0
2025-02-06,11,PST,0,0
2025-02-06,12,PST,0,0
2025-02-06,13,PST,0,0
2025-02-06,14,PST,0,0
2025-02-06,15,PST,0,0
2025-02-06,16,PST,0,0
2025-02-06,17,PST,0,0
2025-02-06,18,PST,0,0
2025-02-06,19,PST,0,0
2025-02-06,20,PST,0,0
2025-02-06,21,PST,0,0
2025-02-06,22,PST,0,0
2025-02-06,23,PST,0,0
2025-02-07,00,PST,0,0
2025-02-07,01,PST,0,0
2025-02-07,02,PST,0,0
2025-02-07,03,PST,0,0
2025-02-07,04,PST,0,0
2025-02-07,05,PST,0,0
2025-02-07,06,PST,0,0
2025-02-07,07,PST,0,0
2025-02-07,08,PST,0,0
2025-02-07,09,PST,0,0
2025-02-07,10,PST,0,0
2025-02-07,11,PST,0,0
2025-02-07,12,PST,0,0
2025-02-07,13,PST,0,0
2025-02-07,14,PST,0,0
2025-02-07,15,PST,0,0
2025-02-07,16,PST,0,0
2025-02-07,17,PST,0,0
2025-02-07,18,PST,0,0
2025-02-07,19,PST,0,0
2025-02-07,20,PST,0,0
2025-02-07,21,PST,0,0
2025-02-07,22,PST,0,0
2025-02-07,23,PST,0,0
2025-02-08,00,PST,0,0
2025-02-08,01,PST,0,0
2025-02-08,02,PST,0,0
2025-02-08,03,PST,0,0
2025-02-08,04,PST,0,0
2025-02-08,05,PST,0,0
2025-02-08,06,PST,0,0
2025-02-08,07,PST,0,0
2025-02-08,08,PST,0,0
2025-02-08,09,PST,0,0
2025-02-08,10,PST,0,0
2025-02-08,11,PST,0,0
2025-02-08,12,PST,0,0
2025-02-08,13,PST,0,0
2025-02-08,14,PST,0,0
2025-02-08,15,PST,0,0
2025-02-08,16,PST,0,0
2025-02-08,17,PST,0,0
2025-02-08,18,PST,0,0
2025-02-08,19,PST,0,0
2025-02-08,20,PST,0,0
2025-02-08,21,PST,0,0
2025-02-08,22,PST,0,0
2025-02-08,23,PST,0,0
2025-02-09,00,PST,0,0
2025-02-09,01,PST,0,0
2025-02-09,02,PST,0,0
2025-02-09,03,PST,0,0
2025-02-09,04,PST,0,0
2025-02-09,05,PST,0,0
2025-02-09,06,PST,0,0
2025-02-09,07,PST,0,0
2025-02-09,08,PST,0,0
2025-02-09,09,PST,0,0
2025-02-09,10,PST,0,0
2025-02-09,11,PST,0,0
2025-02-09,12,PST,0,0
2025-02-09,13,PST,0,0
2025-02-09,14,PST,0,0
2025-02-09,15,PST,0,0
2025-02-09,16,PST,0,0
2025-02-09,17,PST,0,0
2025-02-09,18,PST,0,0
2025-02-09,19,PST,0,0
2025-02-09,20,PST,0,0
2025-02-09,21,PST,0,0
2025-02-09,22,PST,0,0
2025-02-09,23,PST,0,0
2025-02-10,00,PST,0,0
2025-02-10,01,PST,0,0
2025-02-10,02,PST,0,0
2025-02-10,03,PST,0,0
2025-02-10,04,PST,0,0
2025-02-10,05,PST,0,0
2025-02-10,06,PST,0,0
2025-02-10,07,PST,0,0
2025-02-10,08,PST,0,0
2025-02-10,09,PST,0,0
2025-02-10,10,PST,0,0
2025-02-10,11,PST,0,0
2025-02-10,12,PST,0,0
2025-02-10,13,PST,0,0
2025-02-10,14,PST,0,0
2025-02-10,15,PST,0,0
2025-02-10,16,PST,0,0
2025-02-10,17,PST,0,0
2025-02-10,18,PST,0,0
2025-02-10,19,PST,0,0
2025-02-10,20,PST,0,0
2025-02-10,21,PST,0,0
2025-02-10,22,PST,0,0
2025-02-10,23,PST,0,0
2025-02-11,00,PST,0,0
2025-02-11,01,PST,0,0
2025-02-11,02,PST,0,0
2025-02-11,03,PST,0,0
2025-02-11,04,PST,0,0
2025-02-11,05,PST,0,0
2025-02-11,06,PST,0,0
2025-02-11,07,PST,0,0
2025-02-11,08,PST,0,0
2025-02-11,09,PST,0,0
2025-02-11,10,PST,0,0
2025-02-11,11,PST,0,0
2025-02-11,12,PST,0,0
