date,rain_1h,Clear,Clouds,Fog,Rain,isEvent,isHoliday,isPromotion,amount,temperature_C,dow_0,dow_1,dow_2,dow_3,dow_4,dow_5,dow_6,hr_11,hr_12,hr_13,hr_14,hr_15,hr_16,hr_17,hr_18,hr_19,hr_20,hr_21
2024-12-22,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.49,5.75,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2024-12-22,1.52,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.35,4.210000000000036,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2024-12-22,1.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,106.86,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2024-12-22,0.54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90.43,4.430000000000007,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2024-12-22,0.56,0.0,0.0,0.0,1.0,0.0,0.0,0.0,195.76,4.110000000000014,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2024-12-22,1.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,121.1,4.860000000000014,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2024-12-22,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,176.54,5.170000000000016,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-12-22,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,146.95,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2024-12-22,1.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,222.21,5.720000000000027,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-12-22,1.35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,216.66,6.010000000000048,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2024-12-22,3.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.58,5.340000000000032,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2024-12-23,0.29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.35,7.32000000000005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-12-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,124.3,8.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-23,0.51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,141.61,9.480000000000018,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-12-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,137.21,9.400000000000034,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,112.46,7.939999999999998,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,103.68,6.810000000000002,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-12-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,141.06,6.270000000000039,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024-12-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,103.75,6.100000000000023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-12-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,230.04,5.050000000000011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-12-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,126.51,6.610000000000014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-12-23,0.61,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62.41,9.050000000000011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-12-24,0.72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.43,9.390000000000043,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-12-24,0.82,0.0,0.0,0.0,1.0,0.0,0.0,0.0,110.0,10.020000000000039,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-24,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108.29,10.260000000000048,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-12-24,0.45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,212.68,9.54000000000002,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-24,1.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,220.9,9.28000000000003,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,137.47,8.490000000000009,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-12-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.660000000000025,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024-12-24,0.31,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.330000000000041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-12-24,0.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.930000000000007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-12-24,0.19,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.520000000000039,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-12-24,0.16,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.6299999999999955,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-12-25,0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,32.66,2.0400000000000205,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-12-25,0.89,0.0,0.0,0.0,1.0,0.0,1.0,0.0,170.14,1.3100000000000023,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-25,4.24,0.0,0.0,1.0,1.0,0.0,1.0,0.0,150.26,1.240000000000009,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-12-25,3.18,0.0,0.0,0.0,1.0,0.0,1.0,0.0,96.99,0.7600000000000477,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-25,2.54,0.0,0.0,1.0,1.0,0.0,1.0,0.0,262.17,0.3100000000000023,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-25,3.72,0.0,0.0,1.0,1.0,0.0,1.0,0.0,206.82,0.6200000000000045,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-12-25,2.37,0.0,0.0,1.0,1.0,0.0,1.0,0.0,131.36,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024-12-25,1.22,0.0,0.0,0.0,1.0,0.0,1.0,0.0,269.04,0.21000000000003638,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-12-25,0.45,0.0,0.0,0.0,1.0,0.0,1.0,0.0,210.81,0.26000000000004775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-12-25,1.27,0.0,0.0,0.0,1.0,0.0,1.0,0.0,183.72,1.400000000000034,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-12-25,0.41,0.0,0.0,0.0,1.0,0.0,1.0,0.0,68.39,0.9800000000000182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-12-26,0.51,0.0,0.0,0.0,1.0,1.0,0.0,0.0,44.29,1.7800000000000296,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-12-26,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,59.07,2.6200000000000045,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-26,0.31,0.0,0.0,0.0,1.0,1.0,0.0,0.0,75.14,4.740000000000009,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-12-26,0.32,0.0,0.0,0.0,1.0,1.0,0.0,0.0,221.1,4.730000000000018,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-26,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,87.56,4.910000000000025,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-26,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,261.45,4.9500000000000455,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-12-26,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,181.08,3.5100000000000477,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024-12-26,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,174.37,2.8700000000000045,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-12-26,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,246.03,3.4500000000000455,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-12-26,0.38,0.0,0.0,0.0,1.0,1.0,0.0,0.0,156.46,3.4600000000000364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-12-26,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,45.74,3.430000000000007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-12-27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-12-27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.86,7.110000000000014,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,116.34,6.350000000000023,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-12-27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,183.54,5.010000000000048,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,201.31,4.960000000000036,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-27,0.51,0.0,0.0,1.0,1.0,0.0,0.0,0.0,132.5,3.3600000000000136,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-12-27,0.56,0.0,0.0,1.0,1.0,0.0,0.0,0.0,101.78,2.580000000000041,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2024-12-27,0.97,0.0,0.0,1.0,1.0,0.0,0.0,0.0,67.07,2.580000000000041,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-12-27,0.76,0.0,0.0,1.0,1.0,0.0,0.0,0.0,187.57,2.8700000000000045,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-12-27,0.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,83.12,2.670000000000016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-12-27,0.96,0.0,0.0,0.0,1.0,0.0,0.0,0.0,81.38,2.0600000000000023,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-12-28,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.54,4.5400000000000205,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2024-12-28,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.15,5.590000000000032,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-28,1.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,232.84,6.210000000000036,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-12-28,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,82.28,7.050000000000011,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-28,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,200.71,9.830000000000041,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-28,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,165.5,7.980000000000018,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024-12-28,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,187.91,6.720000000000027,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2024-12-28,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,119.46,5.6299999999999955,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2024-12-28,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,168.04,4.730000000000018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2024-12-28,0.49,0.0,0.0,0.0,1.0,0.0,0.0,0.0,290.41,6.270000000000039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2024-12-28,0.43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.34,5.7900000000000205,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2024-12-29,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.23,4.720000000000027,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2024-12-29,1.82,0.0,0.0,0.0,1.0,0.0,0.0,0.0,92.91,4.78000000000003,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2024-12-29,2.96,0.0,0.0,0.0,1.0,0.0,0.0,0.0,83.9,5.010000000000048,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2024-12-29,2.84,0.0,0.0,1.0,1.0,0.0,0.0,0.0,190.77,4.230000000000018,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2024-12-29,1.74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,129.52,3.7800000000000296,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2024-12-29,0.56,0.0,0.0,0.0,1.0,0.0,0.0,0.0,199.73,4.300000000000011,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2024-12-29,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,134.47,4.180000000000007,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-12-29,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,131.15,4.670000000000016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2024-12-29,0.61,0.0,0.0,0.0,1.0,0.0,0.0,0.0,241.08,5.160000000000025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-12-29,0.28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,178.83,3.5100000000000477,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2024-12-29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.08,1.6899999999999977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2024-12-30,1.27,0.0,0.0,1.0,1.0,0.0,0.0,0.0,35.4,1.8400000000000318,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-12-30,1.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,58.46,0.8400000000000318,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-30,0.45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102.1,1.2100000000000364,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-12-30,0.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,141.78,2.0300000000000296,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-30,1.47,0.0,0.0,1.0,1.0,0.0,0.0,0.0,159.28,1.8799999999999955,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-30,1.19,0.0,0.0,1.0,1.0,0.0,0.0,0.0,57.5,2.0500000000000114,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-12-30,1.16,0.0,0.0,1.0,1.0,0.0,0.0,0.0,66.65,1.9399999999999977,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024-12-30,0.86,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94.42,1.7700000000000387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-12-30,0.34,0.0,0.0,0.0,1.0,0.0,0.0,0.0,167.33,1.3700000000000045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-12-30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,210.66,2.480000000000018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-12-30,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.3,2.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-12-31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.6,3.330000000000041,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-12-31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,134.57,4.53000000000003,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.71,4.439999999999998,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-12-31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,95.72,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,133.95,3.8700000000000045,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-31,0.51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,366.12,5.78000000000003,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-12-31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,140.24,3.910000000000025,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024-12-31,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,197.76,4.550000000000011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-12-31,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,217.66,4.1299999999999955,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-12-31,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,270.55,1.2100000000000364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-12-31,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,67.89,1.3100000000000023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6800000000000068,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-01-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,68.96,3.650000000000034,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,97.37,2.830000000000041,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-01-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,111.63,3.230000000000018,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,163.1,4.420000000000016,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-01-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,205.4,4.150000000000034,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-01-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,129.5,5.090000000000032,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-01-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,219.31,2.080000000000041,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-01-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,91.03,2.080000000000041,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-01-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,124.9,1.3100000000000023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-01-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,280.56,2.590000000000032,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-02,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.36,1.1400000000000432,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-01-02,0.34,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.5,1.32000000000005,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-02,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.13,1.1800000000000068,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-01-02,0.76,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.55,0.9300000000000068,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-02,0.69,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.66,1.4700000000000273,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-01-02,0.76,0.0,0.0,0.0,1.0,0.0,0.0,0.0,92.27,2.2200000000000273,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-01-02,0.72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.43,2.2800000000000296,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-01-02,0.97,0.0,0.0,0.0,1.0,0.0,0.0,0.0,232.54,2.7600000000000477,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-01-02,0.57,0.0,0.0,0.0,1.0,0.0,0.0,0.0,97.85,2.82000000000005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-01-02,0.38,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108.82,3.580000000000041,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-01-02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.6100000000000136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-03,0.28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.9,2.3799999999999955,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-01-03,0.58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.3100000000000023,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-03,1.27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,130.64,3.340000000000032,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-01-03,0.73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.65,4.080000000000041,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-03,1.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,165.15,3.0600000000000023,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-01-03,1.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.23,5.03000000000003,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-01-03,0.34,0.0,0.0,0.0,1.0,0.0,0.0,0.0,135.23,3.3000000000000114,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-01-03,0.72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,175.6,2.7700000000000387,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-01-03,0.37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,139.06,2.660000000000025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-01-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,98.19,3.0500000000000114,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-01-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65.83,3.930000000000007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-04,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.79,4.3799999999999955,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2025-01-04,0.51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.27,4.140000000000043,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-04,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.95,4.330000000000041,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2025-01-04,0.63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,130.1,4.100000000000023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-04,0.35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,128.38,4.2900000000000205,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2025-01-04,0.56,0.0,0.0,0.0,1.0,0.0,0.0,0.0,104.11,4.270000000000039,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2025-01-04,0.92,0.0,0.0,0.0,1.0,0.0,0.0,0.0,79.71,4.220000000000027,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2025-01-04,1.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73.87,4.03000000000003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2025-01-04,8.47,0.0,0.0,0.0,1.0,0.0,0.0,0.0,157.77,3.57000000000005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2025-01-04,2.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,258.06,3.6000000000000227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2025-01-04,0.89,0.0,0.0,0.0,1.0,0.0,0.0,0.0,77.55,4.090000000000032,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.48,7.07000000000005,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2025-01-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.62,7.180000000000007,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2025-01-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57.76,6.689999999999998,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2025-01-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.28,6.220000000000027,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2025-01-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,132.44,6.2900000000000205,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
