date,hour,timezone,temperature_feel_like,rain_1h,clouds_all,weather_Fog,weather_Rain,weather_Clouds,weather_Clear,weather_Snow,weather_Thunderstorm
2022-02-26,14,America/Vancouver,278.8,0.19,100.0,0,1,0,0,0,0
2022-02-26,15,America/Vancouver,280.96,0.66,100.0,0,1,0,0,0,0
2022-02-26,16,America/Vancouver,275.65,1.36,100.0,0,1,0,0,0,0
2022-02-26,17,America/Vancouver,273.25,2.03,100.0,0,1,0,0,0,0
2022-02-26,18,America/Vancouver,272.44,3.51,100.0,0,1,0,0,0,0
2022-02-26,19,America/Vancouver,272.59,2.54,100.0,0,1,0,0,0,0
2022-02-26,20,America/Vancouver,273.41,0.97,100.0,0,1,0,0,0,0
2022-02-26,21,America/Vancouver,274.0,0.57,100.0,0,1,0,0,0,0
2022-02-27,11,America/Vancouver,281.5,0.29,75.0,0,1,0,0,0,0
2022-02-27,12,America/Vancouver,282.24,0.0,75.0,0,0,1,0,0,0
2022-02-27,13,America/Vancouver,279.93,0.0,100.0,0,0,1,0,0,0
2022-02-27,14,America/Vancouver,280.4,0.25,100.0,0,1,0,0,0,0
2022-02-27,15,America/Vancouver,279.85,0.38,100.0,0,1,0,0,0,0
2022-02-27,16,America/Vancouver,279.62,0.73,100.0,0,1,0,0,0,0
2022-02-27,17,America/Vancouver,278.69,1.14,100.0,0,1,0,0,0,0
2022-02-27,18,America/Vancouver,277.69,1.61,100.0,0,1,0,0,0,0
2022-02-27,19,America/Vancouver,277.18,1.78,100.0,0,1,0,0,0,0
2022-02-27,20,America/Vancouver,276.8,1.52,100.0,0,1,0,0,0,0
2022-02-27,21,America/Vancouver,276.37,1.56,100.0,0,1,0,0,0,0
2022-02-28,11,America/Vancouver,279.44,0.92,100.0,0,1,0,0,0,0
2022-02-28,12,America/Vancouver,278.54,0.51,100.0,0,1,0,0,0,0
2022-02-28,13,America/Vancouver,278.93,0.32,100.0,0,1,0,0,0,0
2022-02-28,14,America/Vancouver,279.03,0.47,100.0,0,1,0,0,0,0
2022-02-28,15,America/Vancouver,278.39,0.55,100.0,0,1,0,0,0,0
2022-02-28,16,America/Vancouver,279.99,0.8,100.0,0,1,0,0,0,0
2022-02-28,17,America/Vancouver,279.87,0.69,100.0,0,1,0,0,0,0
2022-02-28,18,America/Vancouver,279.29,0.25,100.0,1,1,0,0,0,0
2022-02-28,19,America/Vancouver,278.97,0.59,100.0,1,1,0,0,0,0
2022-02-28,20,America/Vancouver,276.79,0.47,100.0,1,1,0,0,0,0
2022-02-28,21,America/Vancouver,276.57,0.25,100.0,0,1,0,0,0,0
2022-12-01,11,America/Vancouver,268.69,0.0,75.0,0,0,1,0,0,0
2022-12-01,12,America/Vancouver,268.76,0.0,75.0,0,0,1,0,0,0
2022-12-01,13,America/Vancouver,269.34,0.0,75.0,0,0,1,0,0,0
2022-12-01,14,America/Vancouver,269.3,0.0,75.0,0,0,1,0,0,0
2022-12-01,15,America/Vancouver,268.02,0.0,75.0,0,0,1,0,0,0
2022-12-01,16,America/Vancouver,267.24,0.0,75.0,0,0,1,0,0,0
2022-12-01,17,America/Vancouver,265.56,0.0,75.0,0,0,1,0,0,0
2022-12-01,18,America/Vancouver,264.34,0.0,40.0,0,0,1,0,0,0
2022-12-01,19,America/Vancouver,263.66,0.0,75.0,0,0,1,0,0,0
2022-12-01,20,America/Vancouver,264.36,0.0,75.0,0,0,1,0,0,0
2022-12-01,21,America/Vancouver,263.92,0.0,75.0,0,0,1,0,0,0
2022-12-02,11,America/Vancouver,267.4,0.0,100.0,0,0,0,0,1,0
2022-12-02,12,America/Vancouver,268.77,0.0,100.0,0,0,0,0,1,0
2022-12-02,13,America/Vancouver,268.83,0.0,100.0,0,0,0,0,1,0
2022-12-02,14,America/Vancouver,269.43,0.25,75.0,0,1,0,0,0,0
2022-12-02,15,America/Vancouver,270.32,0.25,100.0,0,1,0,0,0,0
2022-12-02,16,America/Vancouver,270.43,0.25,100.0,0,1,0,0,0,0
2022-12-02,17,America/Vancouver,271.01,0.25,100.0,0,1,0,0,0,0
2022-12-02,18,America/Vancouver,271.36,0.0,100.0,0,0,1,0,0,0
2022-12-02,19,America/Vancouver,271.43,0.25,100.0,0,1,0,0,0,0
2022-12-02,20,America/Vancouver,271.64,0.38,100.0,0,1,0,0,0,0
2022-12-02,21,America/Vancouver,272.56,0.6,100.0,0,1,0,0,0,0
2022-12-03,11,America/Vancouver,274.23,0.0,75.0,0,0,1,0,0,0
2022-12-03,12,America/Vancouver,274.25,0.25,40.0,0,1,0,0,0,0
2022-12-03,13,America/Vancouver,275.36,0.51,20.0,0,1,0,0,0,0
2022-12-03,14,America/Vancouver,274.93,0.51,20.0,0,1,0,0,0,0
2022-12-03,15,America/Vancouver,273.43,0.25,75.0,0,1,0,0,0,0
2022-12-03,16,America/Vancouver,273.9,0.25,75.0,0,1,0,0,0,0
2022-12-03,17,America/Vancouver,271.86,0.0,20.0,0,0,1,0,0,0
2022-12-03,18,America/Vancouver,271.81,0.0,20.0,0,0,1,0,0,0
2022-12-03,19,America/Vancouver,269.32,0.0,20.0,0,0,1,0,0,0
2022-12-03,20,America/Vancouver,268.6,0.0,20.0,0,0,1,0,0,0
2022-12-03,21,America/Vancouver,267.34,0.0,20.0,0,0,1,0,0,0
2022-12-04,11,America/Vancouver,273.32,0.0,20.0,0,0,1,0,0,0
2022-12-04,12,America/Vancouver,275.58,0.25,20.0,0,1,0,0,0,0
2022-12-04,13,America/Vancouver,275.25,0.0,20.0,0,0,1,0,0,0
2022-12-04,14,America/Vancouver,275.44,0.25,20.0,0,1,0,0,0,0
2022-12-04,15,America/Vancouver,275.06,0.25,20.0,0,1,0,0,0,0
2022-12-04,16,America/Vancouver,273.71,0.0,20.0,0,0,1,0,0,0
2022-12-04,17,America/Vancouver,272.18,0.0,20.0,0,0,1,0,0,0
2022-12-04,18,America/Vancouver,270.19,0.0,20.0,0,0,1,0,0,0
2022-12-04,19,America/Vancouver,269.33,0.0,0.0,0,0,0,1,0,0
2022-12-04,20,America/Vancouver,268.66,0.0,20.0,0,0,1,0,0,0
2022-12-04,21,America/Vancouver,270.03,0.0,20.0,0,0,1,0,0,0
2022-12-05,11,America/Vancouver,274.26,0.0,1.0,0,0,0,1,0,0
2022-12-05,12,America/Vancouver,272.41,0.0,75.0,0,0,1,0,0,0
2022-12-05,13,America/Vancouver,273.21,0.0,75.0,0,0,1,0,0,0
2022-12-05,14,America/Vancouver,274.86,0.0,75.0,0,0,1,0,0,0
2022-12-05,15,America/Vancouver,273.42,0.25,75.0,0,1,0,0,0,0
2022-12-05,16,America/Vancouver,273.2,0.0,75.0,0,0,1,0,0,0
2022-12-05,17,America/Vancouver,274.28,0.0,75.0,0,0,1,0,0,0
2022-12-05,18,America/Vancouver,274.38,0.0,100.0,0,0,1,0,0,0
2022-12-05,19,America/Vancouver,272.01,0.0,100.0,0,0,1,0,0,0
2022-12-05,20,America/Vancouver,272.09,0.0,100.0,0,0,1,0,0,0
2022-12-05,21,America/Vancouver,271.49,0.0,100.0,0,0,1,0,0,0
2022-12-06,11,America/Vancouver,272.29,0.13,100.0,0,1,0,0,0,0
2022-12-06,12,America/Vancouver,272.72,0.14,100.0,0,1,0,0,0,0
2022-12-06,13,America/Vancouver,273.71,0.16,75.0,0,1,0,0,0,0
2022-12-06,14,America/Vancouver,273.49,0.19,100.0,0,1,0,0,0,0
2022-12-06,15,America/Vancouver,273.85,0.21,100.0,0,1,0,0,0,0
2022-12-06,16,America/Vancouver,273.07,0.2,100.0,0,1,0,0,0,0
2022-12-06,17,America/Vancouver,273.97,0.19,100.0,0,1,0,0,0,0
2022-12-06,18,America/Vancouver,273.94,0.17,100.0,0,1,0,0,0,0
2022-12-06,19,America/Vancouver,273.88,0.15,100.0,0,1,0,0,0,0
2022-12-06,20,America/Vancouver,274.02,0.13,100.0,0,1,0,0,0,0
2022-12-06,21,America/Vancouver,273.83,0.13,100.0,0,1,0,0,0,0
2022-12-07,11,America/Vancouver,273.78,0.0,100.0,0,0,1,0,0,0
2022-12-07,12,America/Vancouver,274.48,0.0,100.0,0,0,1,0,0,0
2022-12-07,13,America/Vancouver,274.17,0.0,100.0,0,0,1,0,0,0
2022-12-07,14,America/Vancouver,274.48,0.0,100.0,0,1,0,0,0,0
2022-12-07,15,America/Vancouver,274.26,0.0,100.0,0,0,1,0,0,0
2022-12-07,16,America/Vancouver,274.58,0.0,75.0,0,0,1,0,0,0
2022-12-07,17,America/Vancouver,274.3,0.0,100.0,0,0,1,0,0,0
2022-12-07,18,America/Vancouver,273.96,0.0,75.0,0,0,1,0,0,0
2022-12-07,19,America/Vancouver,273.33,0.0,100.0,0,0,1,0,0,0
2022-12-07,20,America/Vancouver,273.76,0.0,100.0,0,0,1,0,0,0
2022-12-07,21,America/Vancouver,273.69,0.0,100.0,0,0,1,0,0,0
2022-12-08,11,America/Vancouver,274.91,0.25,100.0,0,1,0,0,0,0
2022-12-08,12,America/Vancouver,274.97,1.1,100.0,0,1,0,0,0,0
2022-12-08,13,America/Vancouver,274.63,0.25,100.0,0,1,0,0,0,0
2022-12-08,14,America/Vancouver,274.61,0.34,75.0,0,1,0,0,0,0
2022-12-08,15,America/Vancouver,274.37,2.43,75.0,0,1,0,0,0,0
2022-12-08,16,America/Vancouver,275.71,2.2,75.0,0,1,0,0,0,0
2022-12-08,17,America/Vancouver,274.92,1.13,75.0,0,1,0,0,0,0
2022-12-08,18,America/Vancouver,275.07,1.26,75.0,0,1,0,0,0,0
2022-12-08,19,America/Vancouver,274.11,1.23,75.0,0,1,0,0,0,0
2022-12-08,20,America/Vancouver,273.13,0.9,75.0,0,1,0,0,0,0
2022-12-08,21,America/Vancouver,273.06,0.74,75.0,0,1,0,0,0,0
2022-12-09,11,America/Vancouver,272.17,0.21,100.0,0,1,0,0,0,0
2022-12-09,12,America/Vancouver,273.12,0.0,75.0,0,0,1,0,0,0
2022-12-09,13,America/Vancouver,273.39,0.0,100.0,0,0,1,0,0,0
2022-12-09,14,America/Vancouver,273.72,0.25,100.0,0,1,0,0,0,0
2022-12-09,15,America/Vancouver,273.02,0.25,100.0,0,1,0,0,0,0
2022-12-09,16,America/Vancouver,271.56,0.38,100.0,1,1,0,0,0,0
2022-12-09,17,America/Vancouver,270.81,0.35,100.0,1,1,0,0,0,0
2022-12-09,18,America/Vancouver,270.65,0.4,100.0,1,1,0,0,0,0
2022-12-09,19,America/Vancouver,271.27,0.66,100.0,0,1,0,0,0,0
2022-12-09,20,America/Vancouver,271.45,0.38,100.0,0,1,0,0,0,0
2022-12-09,21,America/Vancouver,271.24,0.25,100.0,0,1,0,0,0,0
2022-12-10,11,America/Vancouver,275.83,1.39,75.0,0,1,0,0,0,0
2022-12-10,12,America/Vancouver,275.85,1.09,100.0,0,1,0,0,0,0
2022-12-10,13,America/Vancouver,276.93,1.08,100.0,0,1,0,0,0,0
2022-12-10,14,America/Vancouver,276.53,1.08,100.0,0,1,0,0,0,0
2022-12-10,15,America/Vancouver,276.7,0.94,100.0,0,1,0,0,0,0
2022-12-10,16,America/Vancouver,277.32,0.63,100.0,0,1,0,0,0,0
2022-12-10,17,America/Vancouver,277.28,0.44,100.0,0,1,0,0,0,0
2022-12-10,18,America/Vancouver,276.33,0.41,100.0,0,1,0,0,0,0
2022-12-10,19,America/Vancouver,276.87,0.5,100.0,0,1,0,0,0,0
2022-12-10,20,America/Vancouver,277.06,0.38,100.0,0,1,0,0,0,0
2022-12-10,21,America/Vancouver,276.1,0.25,100.0,0,1,0,0,0,0
2022-12-11,11,America/Vancouver,277.17,0.0,75.0,0,0,1,0,0,0
2022-12-11,12,America/Vancouver,277.16,0.0,75.0,0,0,1,0,0,0
2022-12-11,13,America/Vancouver,277.42,0.0,75.0,0,0,1,0,0,0
2022-12-11,14,America/Vancouver,276.41,0.0,75.0,0,0,1,0,0,0
2022-12-11,15,America/Vancouver,279.34,0.25,58.0,0,1,0,0,0,0
2022-12-11,16,America/Vancouver,276.23,0.0,75.0,0,0,1,0,0,0
2022-12-11,17,America/Vancouver,275.95,0.0,100.0,0,0,1,0,0,0
2022-12-11,18,America/Vancouver,275.75,0.0,100.0,0,0,1,0,0,0
2022-12-11,19,America/Vancouver,275.99,0.0,100.0,0,0,1,0,0,0
2022-12-11,20,America/Vancouver,275.79,0.0,100.0,0,0,1,0,0,0
2022-12-11,21,America/Vancouver,275.97,0.0,100.0,0,0,1,0,0,0
2022-12-12,11,America/Vancouver,274.29,0.0,20.0,1,0,0,0,0,0
2022-12-12,12,America/Vancouver,277.02,0.0,20.0,1,0,0,0,0,0
2022-12-12,13,America/Vancouver,276.38,0.0,20.0,1,0,0,0,0,0
2022-12-12,14,America/Vancouver,276.22,0.0,20.0,0,0,1,0,0,0
2022-12-12,15,America/Vancouver,275.66,0.0,20.0,0,0,1,0,0,0
2022-12-12,16,America/Vancouver,274.15,0.0,40.0,0,0,1,0,0,0
2022-12-12,17,America/Vancouver,273.09,0.0,20.0,0,0,1,0,0,0
2022-12-12,18,America/Vancouver,272.62,0.0,20.0,0,0,1,0,0,0
2022-12-12,19,America/Vancouver,274.32,0.0,100.0,0,0,1,0,0,0
2022-12-12,20,America/Vancouver,273.03,0.0,75.0,0,0,1,0,0,0
2022-12-12,21,America/Vancouver,272.68,0.0,20.0,0,0,1,0,0,0
2022-12-13,11,America/Vancouver,275.29,0.25,100.0,0,1,0,0,0,0
2022-12-13,12,America/Vancouver,274.84,0.0,100.0,0,0,1,0,0,0
2022-12-13,13,America/Vancouver,274.73,18.54,100.0,0,1,0,0,0,0
2022-12-13,14,America/Vancouver,275.17,18.54,100.0,0,1,0,0,0,0
2022-12-13,15,America/Vancouver,275.04,0.0,100.0,0,0,1,0,0,0
2022-12-13,16,America/Vancouver,274.1,0.0,100.0,0,0,1,0,0,0
2022-12-13,17,America/Vancouver,273.65,0.0,100.0,0,0,1,0,0,0
2022-12-13,18,America/Vancouver,273.95,0.0,100.0,0,0,1,0,0,0
2022-12-13,19,America/Vancouver,274.37,0.0,100.0,0,0,1,0,0,0
2022-12-13,20,America/Vancouver,273.0,0.0,100.0,0,0,1,0,0,0
2022-12-13,21,America/Vancouver,274.1,0.0,100.0,1,1,0,0,0,0
2022-12-14,11,America/Vancouver,277.28,0.0,20.0,0,0,1,0,0,0
2022-12-14,12,America/Vancouver,275.93,0.0,20.0,0,0,1,0,0,0
2022-12-14,13,America/Vancouver,274.97,0.0,20.0,0,0,1,0,0,0
2022-12-14,14,America/Vancouver,275.45,0.0,20.0,0,0,1,0,0,0
2022-12-14,15,America/Vancouver,274.69,0.0,20.0,0,0,1,0,0,0
2022-12-14,16,America/Vancouver,273.82,0.0,20.0,0,0,1,0,0,0
2022-12-14,17,America/Vancouver,272.24,0.0,20.0,0,0,1,0,0,0
2022-12-14,18,America/Vancouver,271.03,0.0,0.0,0,0,0,1,0,0
2022-12-14,19,America/Vancouver,270.32,0.0,0.0,0,0,0,1,0,0
2022-12-14,20,America/Vancouver,274.17,0.0,0.0,0,0,0,1,0,0
2022-12-14,21,America/Vancouver,272.14,0.0,0.0,0,0,0,1,0,0
2022-12-15,11,America/Vancouver,275.28,0.0,75.0,0,0,1,0,0,0
2022-12-15,12,America/Vancouver,272.86,0.0,75.0,0,0,1,0,0,0
2022-12-15,13,America/Vancouver,274.08,0.0,75.0,0,0,1,0,0,0
2022-12-15,14,America/Vancouver,274.35,0.0,75.0,0,0,1,0,0,0
2022-12-15,15,America/Vancouver,275.05,0.0,20.0,0,0,1,0,0,0
2022-12-15,16,America/Vancouver,273.9,0.0,20.0,0,0,1,0,0,0
2022-12-15,17,America/Vancouver,272.56,0.0,20.0,0,0,1,0,0,0
2022-12-15,18,America/Vancouver,273.41,0.0,0.0,0,0,0,1,0,0
2022-12-15,19,America/Vancouver,272.74,0.0,20.0,0,0,1,0,0,0
2022-12-15,20,America/Vancouver,272.6,0.0,20.0,0,0,1,0,0,0
2022-12-15,21,America/Vancouver,274.26,0.0,20.0,0,0,1,0,0,0
2022-12-16,11,America/Vancouver,274.26,0.0,75.0,0,0,1,0,0,0
2022-12-16,12,America/Vancouver,273.17,0.0,75.0,0,0,1,0,0,0
2022-12-16,13,America/Vancouver,274.48,0.0,100.0,0,0,1,0,0,0
2022-12-16,14,America/Vancouver,274.67,0.0,100.0,0,0,1,0,0,0
2022-12-16,15,America/Vancouver,276.13,0.0,100.0,0,0,1,0,0,0
2022-12-16,16,America/Vancouver,273.55,0.0,100.0,0,0,1,0,0,0
2022-12-16,17,America/Vancouver,273.75,0.0,100.0,0,0,1,0,0,0
2022-12-16,18,America/Vancouver,273.94,0.0,100.0,0,0,1,0,0,0
2022-12-16,19,America/Vancouver,274.16,0.0,100.0,0,0,1,0,0,0
2022-12-16,20,America/Vancouver,271.55,0.0,100.0,0,0,1,0,0,0
2022-12-16,21,America/Vancouver,272.03,0.0,100.0,0,0,1,0,0,0
2022-12-17,11,America/Vancouver,275.06,0.51,100.0,1,1,0,0,0,0
2022-12-17,12,America/Vancouver,273.59,0.51,100.0,1,1,0,0,0,0
2022-12-17,13,America/Vancouver,273.56,0.51,75.0,0,1,0,0,0,0
2022-12-17,14,America/Vancouver,273.55,0.13,75.0,0,1,0,0,0,0
2022-12-17,15,America/Vancouver,273.55,0.12,75.0,0,1,0,0,0,0
2022-12-17,16,America/Vancouver,272.76,0.13,75.0,0,1,0,0,0,0
2022-12-17,17,America/Vancouver,272.23,0.25,75.0,0,1,0,0,0,0
2022-12-17,18,America/Vancouver,273.77,0.0,100.0,0,0,1,0,0,0
2022-12-17,19,America/Vancouver,272.88,0.0,75.0,0,0,1,0,0,0
2022-12-17,20,America/Vancouver,272.74,0.51,75.0,0,1,0,0,0,0
2022-12-17,21,America/Vancouver,273.14,0.0,40.0,0,0,1,0,0,0
2022-12-18,11,America/Vancouver,263.69,0.0,100.0,0,0,0,0,1,0
2022-12-18,12,America/Vancouver,262.48,0.0,100.0,0,0,0,0,1,0
2022-12-18,13,America/Vancouver,263.24,0.0,100.0,0,0,0,0,1,0
2022-12-18,14,America/Vancouver,262.43,0.0,100.0,0,0,0,0,1,0
2022-12-18,15,America/Vancouver,262.21,0.0,100.0,0,0,0,0,1,0
2022-12-18,16,America/Vancouver,261.48,0.0,100.0,0,0,0,0,1,0
2022-12-18,17,America/Vancouver,261.1,0.0,100.0,0,0,0,0,1,0
2022-12-18,18,America/Vancouver,261.36,0.0,75.0,0,0,0,0,1,0
2022-12-18,19,America/Vancouver,260.71,0.0,75.0,0,0,1,0,0,0
2022-12-18,20,America/Vancouver,259.57,0.0,100.0,0,0,1,0,0,0
2022-12-18,21,America/Vancouver,260.09,0.0,100.0,0,0,1,0,0,0
2022-12-19,11,America/Vancouver,260.64,0.0,75.0,0,0,1,0,0,0
2022-12-19,12,America/Vancouver,260.72,0.0,75.0,0,0,1,0,0,0
2022-12-19,13,America/Vancouver,260.89,0.0,100.0,0,0,0,0,1,0
2022-12-19,14,America/Vancouver,261.31,0.0,100.0,0,0,0,0,1,0
2022-12-19,15,America/Vancouver,260.74,0.0,100.0,0,0,0,0,1,0
2022-12-19,16,America/Vancouver,261.07,0.0,100.0,1,0,0,0,0,0
2022-12-19,17,America/Vancouver,260.57,0.0,100.0,1,0,0,0,0,0
2022-12-19,18,America/Vancouver,260.32,0.0,100.0,1,0,0,0,0,0
2022-12-19,19,America/Vancouver,259.83,0.0,100.0,0,0,0,0,1,0
2022-12-19,20,America/Vancouver,260.0,0.0,100.0,0,0,0,0,1,0
2022-12-19,21,America/Vancouver,260.37,0.0,100.0,0,0,0,0,1,0
2022-12-20,11,America/Vancouver,260.45,0.0,100.0,0,0,1,0,0,0
2022-12-20,12,America/Vancouver,262.03,0.0,100.0,0,0,1,0,0,0
2022-12-20,13,America/Vancouver,261.1,0.0,100.0,0,0,1,0,0,0
2022-12-20,14,America/Vancouver,261.36,0.0,100.0,0,0,1,0,0,0
2022-12-20,15,America/Vancouver,260.6,0.0,100.0,0,0,0,0,1,0
2022-12-20,16,America/Vancouver,259.17,0.0,100.0,0,0,0,0,1,0
2022-12-20,17,America/Vancouver,260.88,0.0,100.0,0,0,0,0,1,0
2022-12-20,18,America/Vancouver,259.62,0.0,75.0,0,0,0,0,1,0
2022-12-20,19,America/Vancouver,260.47,0.0,100.0,0,0,1,0,0,0
2022-12-20,20,America/Vancouver,258.5,0.0,100.0,0,0,0,0,1,0
2022-12-20,21,America/Vancouver,259.34,0.0,100.0,0,0,0,0,1,0
2022-12-21,11,America/Vancouver,260.72,0.0,20.0,0,0,1,0,0,0
2022-12-21,12,America/Vancouver,261.29,0.0,20.0,0,0,1,0,0,0
2022-12-21,13,America/Vancouver,265.33,0.0,13.0,0,0,1,0,0,0
2022-12-21,14,America/Vancouver,260.47,0.0,20.0,0,0,1,0,0,0
2022-12-21,15,America/Vancouver,265.25,0.0,67.0,0,0,1,0,0,0
2022-12-21,16,America/Vancouver,259.19,0.0,75.0,0,0,1,0,0,0
2022-12-21,17,America/Vancouver,261.76,0.0,82.0,0,0,1,0,0,0
2022-12-21,18,America/Vancouver,258.79,0.0,77.0,0,0,1,0,0,0
2022-12-21,19,America/Vancouver,258.77,0.0,89.0,0,0,1,0,0,0
2022-12-21,20,America/Vancouver,256.46,0.0,20.0,0,0,1,0,0,0
2022-12-21,21,America/Vancouver,256.48,0.0,20.0,0,0,1,0,0,0
2022-12-22,11,America/Vancouver,257.31,0.0,75.0,0,0,1,0,0,0
2022-12-22,12,America/Vancouver,259.07,0.0,75.0,0,0,1,0,0,0
2022-12-22,13,America/Vancouver,258.73,0.0,75.0,0,0,1,0,0,0
2022-12-22,14,America/Vancouver,259.72,0.0,100.0,0,0,1,0,0,0
2022-12-22,15,America/Vancouver,260.46,0.0,100.0,0,0,1,0,0,0
2022-12-22,16,America/Vancouver,260.7,0.0,100.0,0,0,1,0,0,0
2022-12-22,17,America/Vancouver,262.37,0.0,100.0,0,0,1,0,0,0
2022-12-22,18,America/Vancouver,261.32,0.0,75.0,0,0,1,0,0,0
2022-12-22,19,America/Vancouver,260.35,0.0,100.0,0,0,1,0,0,0
2022-12-22,20,America/Vancouver,259.87,0.0,75.0,0,0,0,0,1,0
2022-12-22,21,America/Vancouver,259.93,0.0,100.0,0,0,0,0,1,0
2022-12-23,11,America/Vancouver,267.49,0.0,100.0,1,0,0,0,0,0
2022-12-23,12,America/Vancouver,266.11,0.0,100.0,1,0,0,0,0,0
2022-12-23,13,America/Vancouver,267.43,0.0,100.0,1,0,0,0,0,0
2022-12-23,14,America/Vancouver,269.13,0.0,100.0,1,0,0,0,0,0
2022-12-23,15,America/Vancouver,270.99,0.25,100.0,1,1,0,0,0,0
2022-12-23,16,America/Vancouver,269.6,2.29,100.0,1,1,0,0,0,0
2022-12-23,17,America/Vancouver,270.4,4.57,100.0,1,1,0,0,0,0
2022-12-23,18,America/Vancouver,270.39,4.06,100.0,1,1,0,0,0,0
2022-12-23,19,America/Vancouver,270.5,2.79,100.0,0,1,0,0,0,0
2022-12-23,20,America/Vancouver,270.36,3.3,100.0,0,1,0,0,0,0
2022-12-23,21,America/Vancouver,271.04,5.08,100.0,1,1,0,0,0,0
2022-12-24,11,America/Vancouver,275.59,2.79,100.0,1,1,0,0,0,0
2022-12-24,12,America/Vancouver,275.91,3.3,100.0,1,1,0,0,0,0
2022-12-24,13,America/Vancouver,276.13,3.39,100.0,1,1,0,0,0,0
2022-12-24,14,America/Vancouver,275.59,0.76,75.0,0,1,0,0,0,0
2022-12-24,15,America/Vancouver,277.3,1.02,75.0,1,1,0,0,0,0
2022-12-24,16,America/Vancouver,277.59,0.25,100.0,1,1,0,0,0,0
2022-12-24,17,America/Vancouver,277.79,1.35,75.0,1,1,0,0,0,0
2022-12-24,18,America/Vancouver,276.6,0.0,75.0,1,0,0,0,0,0
2022-12-24,19,America/Vancouver,276.28,0.0,40.0,1,0,0,0,0,0
2022-12-24,20,America/Vancouver,275.72,0.0,100.0,1,0,0,0,0,0
2022-12-24,21,America/Vancouver,275.3,0.0,100.0,1,0,0,0,0,0
2022-12-25,11,America/Vancouver,276.17,0.41,100.0,0,1,0,0,0,0
2022-12-25,12,America/Vancouver,276.62,0.42,100.0,0,1,0,0,0,0
2022-12-25,13,America/Vancouver,277.58,0.14,100.0,0,1,0,0,0,0
2022-12-25,14,America/Vancouver,277.1,0.25,100.0,0,1,0,0,0,0
2022-12-25,15,America/Vancouver,277.0,0.0,100.0,0,0,1,0,0,0
2022-12-25,16,America/Vancouver,278.33,1.3,100.0,0,1,0,0,0,0
2022-12-25,17,America/Vancouver,277.5,0.14,100.0,0,1,0,0,0,0
2022-12-25,18,America/Vancouver,277.32,0.0,100.0,0,0,1,0,0,0
2022-12-25,19,America/Vancouver,278.7,1.61,100.0,0,1,0,0,0,0
2022-12-25,20,America/Vancouver,278.32,3.64,100.0,0,1,0,0,0,0
2022-12-25,21,America/Vancouver,277.43,2.67,100.0,0,1,0,0,0,0
2022-12-26,11,America/Vancouver,281.55,0.0,97.0,0,0,1,0,0,0
2022-12-26,12,America/Vancouver,280.45,0.11,75.0,0,1,0,0,0,0
2022-12-26,13,America/Vancouver,280.86,0.25,75.0,0,1,0,0,0,0
2022-12-26,14,America/Vancouver,280.39,0.0,100.0,0,0,1,0,0,0
2022-12-26,15,America/Vancouver,280.48,0.16,100.0,0,1,0,0,0,0
2022-12-26,16,America/Vancouver,279.22,0.42,100.0,0,1,0,0,0,0
2022-12-26,17,America/Vancouver,278.28,0.38,100.0,0,1,0,0,0,0
2022-12-26,18,America/Vancouver,278.78,0.38,100.0,0,1,0,0,0,0
2022-12-26,19,America/Vancouver,278.07,0.29,100.0,0,1,0,0,0,0
2022-12-26,20,America/Vancouver,277.44,0.21,100.0,0,1,0,0,0,0
2022-12-26,21,America/Vancouver,277.11,0.38,100.0,0,1,0,0,0,0
2022-12-27,11,America/Vancouver,278.62,1.69,100.0,1,1,0,0,0,0
2022-12-27,12,America/Vancouver,279.2,2.86,100.0,1,1,0,0,0,0
2022-12-27,13,America/Vancouver,279.0,3.49,100.0,1,1,0,0,0,0
2022-12-27,14,America/Vancouver,279.3,2.29,100.0,0,1,0,0,0,0
2022-12-27,15,America/Vancouver,280.96,2.2,100.0,0,1,0,0,0,0
2022-12-27,16,America/Vancouver,279.41,1.69,100.0,1,1,0,0,0,0
2022-12-27,17,America/Vancouver,278.3,1.44,100.0,1,1,0,0,0,0
2022-12-27,18,America/Vancouver,277.59,2.03,75.0,1,1,0,0,0,0
2022-12-27,19,America/Vancouver,277.11,0.76,100.0,1,1,0,0,0,0
2022-12-27,20,America/Vancouver,276.58,1.27,100.0,1,1,0,0,0,0
2022-12-27,21,America/Vancouver,276.08,1.44,100.0,1,1,0,0,0,0
2022-12-28,11,America/Vancouver,277.19,0.0,75.0,0,0,1,0,0,0
2022-12-28,12,America/Vancouver,277.98,0.19,75.0,0,1,0,0,0,0
2022-12-28,13,America/Vancouver,279.38,0.17,20.0,0,1,0,0,0,0
2022-12-28,14,America/Vancouver,280.23,0.0,20.0,0,0,1,0,0,0
2022-12-28,15,America/Vancouver,279.0,0.0,20.0,0,0,1,0,0,0
2022-12-28,16,America/Vancouver,278.89,0.0,20.0,0,0,1,0,0,0
2022-12-28,17,America/Vancouver,277.17,0.0,20.0,0,0,1,0,0,0
2022-12-28,18,America/Vancouver,278.38,0.11,85.0,0,1,0,0,0,0
2022-12-28,19,America/Vancouver,276.14,0.0,100.0,0,0,1,0,0,0
2022-12-28,20,America/Vancouver,274.99,0.0,100.0,0,0,1,0,0,0
2022-12-28,21,America/Vancouver,274.51,0.0,100.0,0,0,1,0,0,0
2022-12-29,11,America/Vancouver,275.2,0.24,100.0,0,1,0,0,0,0
